userId;moduleId;sessionId;trialId;executableId;module.regressionTask.module1;module.regressionTask.module2;session.complete;session.regressionTask.anotherProperty;session.regressionTask.myProperty;session.regressionTask.wtf;regressionTask.correctResponse;regressionTask.givenResponse;regressionTask.reactionTime;regressionTask.score
andre@outerlimits.ch;dbRegression;75;1;regressionTask;2;456431;0;;;;green;This is my answer;15;0
andre@outerlimits.ch;dbRegression;75;2;regressionTask;2;456431;0;;;;blue;This is my answer;13;0
andre@outerlimits.ch;dbRegression;75;3;regressionTask;2;456431;0;;;;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;75;4;regressionTask;2;456431;0;;;;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;75;5;regressionTask;2;456431;0;;;;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;75;6;regressionTask;2;456431;0;;;;blue;This is my answer;11;0
andre@outerlimits.ch;dbRegression;75;7;regressionTask;2;456431;0;;;;green;This is my answer;11;0
andre@outerlimits.ch;dbRegression;75;8;regressionTask;2;456431;0;;;;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;75;9;regressionTask;2;456431;0;;;;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;75;10;regressionTask;2;456431;0;;;;blue;This is my answer;11;0
andre@outerlimits.ch;dbRegression;75;11;regressionTask;2;456431;0;;;;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;75;12;regressionTask;2;456431;0;;;;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;75;13;regressionTask;2;456431;0;;;;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;75;14;regressionTask;2;456431;0;;;;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;75;15;regressionTask;2;456431;0;;;;blue;This is my answer;11;0
andre@outerlimits.ch;dbRegression;75;16;regressionTask;2;456431;0;;;;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;75;17;regressionTask;2;456431;0;;;;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;75;18;regressionTask;2;456431;0;;;;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;75;19;regressionTask;2;456431;0;;;;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;75;20;regressionTask;2;456431;0;;;;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;75;21;regressionTask;2;456431;0;;;;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;75;22;regressionTask;2;456431;0;;;;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;75;23;regressionTask;2;456431;0;;;;green;This is my answer;11;0
andre@outerlimits.ch;dbRegression;75;24;regressionTask;2;456431;0;;;;green;This is my answer;11;0
andre@outerlimits.ch;dbRegression;75;25;regressionTask;2;456431;0;;;;green;This is my answer;11;0
andre@outerlimits.ch;dbRegression;75;26;regressionTask;2;456431;0;;;;green;This is my answer;11;0
andre@outerlimits.ch;dbRegression;75;27;regressionTask;2;456431;0;;;;blue;This is my answer;10;0
andre@outerlimits.ch;dbRegression;75;28;regressionTask;2;456431;0;;;;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;75;29;regressionTask;2;456431;0;;;;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;75;30;regressionTask;2;456431;0;;;;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;75;31;regressionTask;2;456431;0;;;;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;75;32;regressionTask;2;456431;0;;;;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;75;33;regressionTask;2;456431;0;;;;green;This is my answer;11;0
andre@outerlimits.ch;dbRegression;75;34;regressionTask;2;456431;0;;;;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;75;35;regressionTask;2;456431;0;;;;blue;This is my answer;11;0
andre@outerlimits.ch;dbRegression;75;36;regressionTask;2;456431;0;;;;green;This is my answer;11;0
