userId;moduleId;sessionId;trialId;executableId;module.regressionTask.module1;module.regressionTask.module2;session.complete;session.regressionTask.anotherProperty;session.regressionTask.myProperty;session.regressionTask.wtf;regressionTask.correctResponse;regressionTask.givenResponse;regressionTask.reactionTime;regressionTask.score
andre@outerlimits.ch;dbRegression;74;1;regressionTask;2;456431;0;;;;blue;This is my answer;28;0
andre@outerlimits.ch;dbRegression;74;2;regressionTask;2;456431;0;;;;blue;This is my answer;11;0
andre@outerlimits.ch;dbRegression;74;3;regressionTask;2;456431;0;;;;green;This is my answer;11;0
andre@outerlimits.ch;dbRegression;74;4;regressionTask;2;456431;0;;;;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;74;5;regressionTask;2;456431;0;;;;green;This is my answer;11;0
andre@outerlimits.ch;dbRegression;74;6;regressionTask;2;456431;0;;;;green;This is my answer;11;0
andre@outerlimits.ch;dbRegression;74;7;regressionTask;2;456431;0;;;;green;This is my answer;11;0
andre@outerlimits.ch;dbRegression;74;8;regressionTask;2;456431;0;;;;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;74;9;regressionTask;2;456431;0;;;;green;This is my answer;11;0
andre@outerlimits.ch;dbRegression;74;10;regressionTask;2;456431;0;;;;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;74;11;regressionTask;2;456431;0;;;;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;74;12;regressionTask;2;456431;0;;;;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;74;13;regressionTask;2;456431;0;;;;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;74;14;regressionTask;2;456431;0;;;;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;74;15;regressionTask;2;456431;0;;;;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;74;16;regressionTask;2;456431;0;;;;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;74;17;regressionTask;2;456431;0;;;;blue;This is my answer;11;0
andre@outerlimits.ch;dbRegression;74;18;regressionTask;2;456431;0;;;;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;74;19;regressionTask;2;456431;0;;;;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;74;20;regressionTask;2;456431;0;;;;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;74;21;regressionTask;2;456431;0;;;;green;This is my answer;11;0
andre@outerlimits.ch;dbRegression;74;22;regressionTask;2;456431;0;;;;blue;This is my answer;24;0
andre@outerlimits.ch;dbRegression;74;23;regressionTask;2;456431;0;;;;green;This is my answer;10;0
andre@outerlimits.ch;dbRegression;74;24;regressionTask;2;456431;0;;;;green;This is my answer;12;0
