userId;moduleId;sessionId;trialId;executableId;module.regressionTask.module1;module.regressionTask.module2;session.complete;session.regressionTask.anotherProperty;session.regressionTask.myProperty;session.regressionTask.wtf;regressionTask.correctResponse;regressionTask.givenResponse;regressionTask.reactionTime;regressionTask.score
andre@outerlimits.ch;dbRegression;1;1;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;green;This is my answer;16;0
andre@outerlimits.ch;dbRegression;1;2;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;3;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;11;0
andre@outerlimits.ch;dbRegression;1;4;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;green;This is my answer;11;0
andre@outerlimits.ch;dbRegression;1;5;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;green;This is my answer;11;0
andre@outerlimits.ch;dbRegression;1;6;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;green;This is my answer;11;0
andre@outerlimits.ch;dbRegression;1;7;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;8;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;11;0
andre@outerlimits.ch;dbRegression;1;9;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;10;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;11;0
andre@outerlimits.ch;dbRegression;1;11;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;12;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;13;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;11;0
andre@outerlimits.ch;dbRegression;1;14;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;15;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;16;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;11;0
andre@outerlimits.ch;dbRegression;1;17;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;18;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;19;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;20;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;21;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;11;0
andre@outerlimits.ch;dbRegression;1;22;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;23;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;green;This is my answer;11;0
andre@outerlimits.ch;dbRegression;1;24;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;25;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;26;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;27;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;28;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;29;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;30;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;31;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;32;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;33;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;34;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;35;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;36;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;37;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;11;0
andre@outerlimits.ch;dbRegression;1;38;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;green;This is my answer;11;0
andre@outerlimits.ch;dbRegression;1;39;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;green;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;40;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;11;0
andre@outerlimits.ch;dbRegression;1;41;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;green;This is my answer;15;0
andre@outerlimits.ch;dbRegression;1;42;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;blue;This is my answer;12;0
andre@outerlimits.ch;dbRegression;1;43;regressionTask;2;456431;1;666;myValueShouldBeCorrectNow;test;green;This is my answer;11;0
